gid,sgg_nm_k,sido_nm_k,격자 내 토지이용(건물)의 밀도
다사62a39b,서초구,서울특별시,3.09884
다사64b47a,송파구,서울특별시,2.993784
다사45a52a,마포구,서울특별시,2.909044
다사67a41b,송파구,서울특별시,2.890876
다사51a52b,서대문구,서울특별시,2.884404
다사68a47a,강동구,서울특별시,2.880028
다사69b51b,강동구,서울특별시,2.854832
다사60b40a,서초구,서울특별시,2.82458
다사54a55a,성북구,서울특별시,2.563336
다사50a51b,서대문구,서울특별시,2.541032
다사37b53a,강서구,서울특별시,2.521244
다사56a59b,강북구,서울특별시,2.496968
다사62a40a,서초구,서울특별시,2.4887912
다사62b44b,강남구,서울특별시,2.475768
다사51a53a,서대문구,서울특별시,2.434416
다사61a64b,노원구,서울특별시,2.433328
다사59a39b,서초구,서울특별시,2.389844
다사66a40b,강남구,서울특별시,2.338172
다사60a39b,서초구,서울특별시,2.3222732
다사56b40a,서초구,서울특별시,2.299676
다사39a54a,강서구,서울특별시,2.263676
다사56a58a,성북구,서울특별시,2.222348
다사58b49b,성동구,서울특별시,2.190512
다사51b57b,종로구,서울특별시,2.094836
다사57b42a,서초구,서울특별시,2.061416
다사63b44a,강남구,서울특별시,2.037652
다사63a62a,노원구,서울특별시,2.01598
다사47b37b,금천구,서울특별시,2.005344
다사50b59b,은평구,서울특별시,1.974308
다사56a63b,강북구,서울특별시,1.947204
다사49b39b,관악구,서울특별시,1.808752
다사51b61b,은평구,서울특별시,1.807348
다사63b60a,노원구,서울특별시,1.807052
다사58b65a,도봉구,서울특별시,1.780444
다사56a61a,강북구,서울특별시,1.718036
다사68b47a,강동구,서울특별시,1.691724
다사54a57b,종로구,서울특별시,1.676464
다사51a59b,은평구,서울특별시,1.620676
다사54b50b,중구,서울특별시,1.597556
다사50b60b,은평구,서울특별시,1.536512
다사46a51b,마포구,서울특별시,1.504928
다사69b52a,강동구,서울특별시,1.499832
다사63b60b,노원구,서울특별시,1.4854
다사69a51b,강동구,서울특별시,1.480784
다사59a64a,도봉구,서울특별시,1.464016
다사69b49a,강동구,서울특별시,1.441616
다사68b51b,강동구,서울특별시,1.41516
다사35b51a,강서구,서울특별시,1.402812
다사50a61a,은평구,서울특별시,1.38928
다사62b39a,서초구,서울특별시,1.35432
다사65a54b,중랑구,서울특별시,1.329048
다사65b40b,강남구,서울특별시,1.299488
다사54a55b,성북구,서울특별시,1.291296
다사53a55b,종로구,서울특별시,1.227828
다사57a48a,강남구,서울특별시,1.158924
다사62b39b,서초구,서울특별시,1.061728
다사55a53b,종로구,서울특별시,1.033176
다사56b63b,강북구,서울특별시,0.999344
다사61b47b,광진구,서울특별시,0.990676
다사63a39a,서초구,서울특별시,0.989708
다사63b61a,노원구,서울특별시,0.964816
다사53b53b,종로구,서울특별시,0.916324
다사62b42a,강남구,서울특별시,0.907368
다사61b65a,노원구,서울특별시,0.89492
다사48a48b,영등포구,서울특별시,0.878084
다사70b52a,강동구,서울특별시,0.835008
다사53b54a,종로구,서울특별시,0.833364
다사51a61a,은평구,서울특별시,0.820704
다사37b49a,강서구,서울특별시,0.805956
다사59a65b,도봉구,서울특별시,0.800932
다사63b56b,중랑구,서울특별시,0.72864
다사61b37b,서초구,서울특별시,0.726756
다사70a52a,강동구,서울특별시,0.71032
다사63a40a,서초구,서울특별시,0.662244
다사55a56a,성북구,서울특별시,0.658324
다사54b61b,강북구,서울특별시,0.63829
다사56a62a,강북구,서울특별시,0.628248
다사65a43b,송파구,서울특별시,0.619028
다사57b66a,도봉구,서울특별시,0.602388
다사70b53a,강동구,서울특별시,0.564672
다사60a39a,서초구,서울특별시,0.532848
다사55b61b,강북구,서울특별시,0.528568
다사63a64a,노원구,서울특별시,0.525544
다사52b44a,동작구,서울특별시,0.503176
다사63a40b,서초구,서울특별시,0.478112
다사64a58a,노원구,서울특별시,0.463836
다사52a58b,종로구,서울특별시,0.457336
다사51b58a,종로구,서울특별시,0.440032
다사58b64a,도봉구,서울특별시,0.428704
다사55a45b,서초구,서울특별시,0.387308
다사61a38a,서초구,서울특별시,0.38156
다사38b53b,강서구,서울특별시,0.380136
다사52a57b,종로구,서울특별시,0.374072
다사63a41a,서초구,서울특별시,0.367264
다사55a58a,성북구,서울특별시,0.364892
다사66a41b,강남구,서울특별시,0.358136
다사45b52a,마포구,서울특별시,0.3358
다사55b58b,강북구,서울특별시,0.32954
다사36a50b,강서구,서울특별시,0.32432
다사57b64a,도봉구,서울특별시,0.296208
다사59b39b,서초구,서울특별시,0.294988
다사48a60a,은평구,서울특별시,0.29144
다사50b39b,관악구,서울특별시,0.279972
다사39b54a,강서구,서울특별시,0.27282
다사54b40a,서초구,서울특별시,0.26078
다사55a49b,용산구,서울특별시,0.242768
다사56a62b,강북구,서울특별시,0.241992
다사62b40a,서초구,서울특별시,0.239432
다사55a50a,중구,서울특별시,0.232512
다사63a46b,송파구,서울특별시,0.227108
다사55b63b,강북구,서울특별시,0.223096
다사63a39b,서초구,서울특별시,0.22254
다사53b58b,종로구,서울특별시,0.217304
다사40b42b,구로구,서울특별시,0.197684
다사55a58b,성북구,서울특별시,0.195924
다사40a45a,구로구,서울특별시,0.187936
다사56b41b,서초구,서울특별시,0.179696
다사55a40b,서초구,서울특별시,0.179488
다사69a47b,강동구,서울특별시,0.174976
다사49a39a,금천구,서울특별시,0.17366
다사51a40b,관악구,서울특별시,0.167016
다사45b52b,마포구,서울특별시,0.163152
다사60b37b,서초구,서울특별시,0.152728
다사45b51b,마포구,서울특별시,0.13104
다사63a38b,서초구,서울특별시,0.126084
다사63b39b,서초구,서울특별시,0.110376
다사60a48a,성동구,서울특별시,0.10948
다사55b60b,강북구,서울특별시,0.108176
다사51b40a,관악구,서울특별시,0.101304
다사56a63a,강북구,서울특별시,0.099468
다사61a50b,성동구,서울특별시,0.097536
다사64a62b,노원구,서울특별시,0.097484
다사55b41a,서초구,서울특별시,0.091968
다사52a46a,용산구,서울특별시,0.091088
다사58a65b,도봉구,서울특별시,0.088068
다사53b55b,종로구,서울특별시,0.087652
다사64a40a,강남구,서울특별시,0.0875
다사58a64a,도봉구,서울특별시,0.07962
다사36a51a,강서구,서울특별시,0.0792
다사59b38b,서초구,서울특별시,0.078728
다사63b64b,노원구,서울특별시,0.074352
다사58a64b,도봉구,서울특별시,0.065928
다사70a52b,강동구,서울특별시,0.06338
다사58b65b,도봉구,서울특별시,0.059768
다사37a49b,강서구,서울특별시,0.0592
다사61a40a,서초구,서울특별시,0.0528
다사62a42a,강남구,서울특별시,0.05162
다사54b54b,종로구,서울특별시,0.050572
다사55b60a,강북구,서울특별시,0.0488
다사58a65a,도봉구,서울특별시,0.0476
다사57b65a,도봉구,서울특별시,0.046336
다사51a40a,관악구,서울특별시,0.045848
다사50b61a,은평구,서울특별시,0.04472
다사52a54a,종로구,서울특별시,0.03708
다사64b60a,노원구,서울특별시,0.035704
다사48a38a,금천구,서울특별시,0.031824
다사64a51b,광진구,서울특별시,0.028176
다사58b64b,도봉구,서울특별시,0.025788
다사60a60a,노원구,서울특별시,0.023556
다사36b50a,강서구,서울특별시,0.0196
다사57b66b,도봉구,서울특별시,0.017956
다사42a43a,구로구,서울특별시,0.017744
다사64b58b,노원구,서울특별시,0.017192
다사57b65b,도봉구,서울특별시,0.015868
다사60a55b,성북구,서울특별시,0.01238048
다사56a64a,강북구,서울특별시,0.006612
다사63b64a,노원구,서울특별시,0.00602
다사35b50a,강서구,서울특별시,-999
다사35b50b,강서구,서울특별시,-999
다사36a50a,강서구,서울특별시,-999
다사36a51b,강서구,서울특별시,-999
다사36b50b,강서구,서울특별시,-999
다사36b51a,강서구,서울특별시,-999
다사36b51b,강서구,서울특별시,-999
다사36b52a,강서구,서울특별시,-999
다사36b52b,강서구,서울특별시,-999
다사37a50a,강서구,서울특별시,-999
다사37a50b,강서구,서울특별시,-999
다사37a51a,강서구,서울특별시,-999
다사37a51b,강서구,서울특별시,-999
다사37a52a,강서구,서울특별시,-999
다사37a52b,강서구,서울특별시,-999
다사37a53a,강서구,서울특별시,-999
다사37b50a,강서구,서울특별시,-999
다사37b50b,강서구,서울특별시,-999
다사37b51a,강서구,서울특별시,-999
다사37b52a,강서구,서울특별시,-999
다사37b52b,강서구,서울특별시,-999
다사37b53b,강서구,서울특별시,-999
다사38a50a,강서구,서울특별시,-999
다사38a50b,강서구,서울특별시,-999
다사38a51a,강서구,서울특별시,-999
다사38a51b,강서구,서울특별시,-999
다사38a55a,강서구,서울특별시,-999
다사38a55b,강서구,서울특별시,-999
다사38b49b,강서구,서울특별시,-999
다사38b50a,강서구,서울특별시,-999
다사38b50b,강서구,서울특별시,-999
다사38b54a,강서구,서울특별시,-999
다사38b54b,강서구,서울특별시,-999
다사38b55a,강서구,서울특별시,-999
다사38b55b,강서구,서울특별시,-999
다사39a54b,강서구,서울특별시,-999
다사39a55a,강서구,서울특별시,-999
다사39b54b,강서구,서울특별시,-999
다사39b55a,강서구,서울특별시,-999
다사40a53a,강서구,서울특별시,-999
다사40a53b,강서구,서울특별시,-999
다사40a54a,강서구,서울특별시,-999
다사40a54b,강서구,서울특별시,-999
다사40b53a,강서구,서울특별시,-999
다사40b53b,강서구,서울특별시,-999
다사40b54a,강서구,서울특별시,-999
다사41a42a,구로구,서울특별시,-999
다사41a53b,강서구,서울특별시,-999
다사42a53a,강서구,서울특별시,-999
다사43a52b,마포구,서울특별시,-999
다사43b52a,마포구,서울특별시,-999
다사43b52b,마포구,서울특별시,-999
다사44a51b,마포구,서울특별시,-999
다사44a52a,마포구,서울특별시,-999
다사44a52b,마포구,서울특별시,-999
다사44a53a,마포구,서울특별시,-999
다사44b51a,강서구,서울특별시,-999
다사44b51b,마포구,서울특별시,-999
다사44b52a,마포구,서울특별시,-999
다사44b52b,마포구,서울특별시,-999
다사44b53a,마포구,서울특별시,-999
다사45a50b,영등포구,서울특별시,-999
다사45a51a,마포구,서울특별시,-999
다사45a51b,마포구,서울특별시,-999
다사45b50a,영등포구,서울특별시,-999
다사45b50b,마포구,서울특별시,-999
다사45b51a,마포구,서울특별시,-999
다사46a50a,영등포구,서울특별시,-999
다사46a50b,마포구,서울특별시,-999
다사46a51a,마포구,서울특별시,-999
다사46a52a,마포구,서울특별시,-999
다사46b49b,영등포구,서울특별시,-999
다사46b50a,마포구,서울특별시,-999
다사47a49b,마포구,서울특별시,-999
다사47a56b,은평구,서울특별시,-999
다사47b48b,영등포구,서울특별시,-999
다사47b49a,영등포구,서울특별시,-999
다사47b59a,은평구,서울특별시,-999
다사48a49a,영등포구,서울특별시,-999
다사48b38a,금천구,서울특별시,-999
다사48b48b,영등포구,서울특별시,-999
다사48b49a,영등포구,서울특별시,-999
다사49a39b,관악구,서울특별시,-999
다사49a48b,영등포구,서울특별시,-999
다사49a49a,마포구,서울특별시,-999
다사49b38b,관악구,서울특별시,-999
다사49b39a,관악구,서울특별시,-999
다사49b48a,영등포구,서울특별시,-999
다사49b48b,영등포구,서울특별시,-999
다사50a38a,관악구,서울특별시,-999
다사50a38b,관악구,서울특별시,-999
다사50a39a,관악구,서울특별시,-999
다사50a39b,관악구,서울특별시,-999
다사50a40a,관악구,서울특별시,-999
다사50a47b,영등포구,서울특별시,-999
다사50a48a,영등포구,서울특별시,-999
다사50a48b,영등포구,서울특별시,-999
다사50a60b,은평구,서울특별시,-999
다사50b37b,관악구,서울특별시,-999
다사50b38a,관악구,서울특별시,-999
다사50b38b,관악구,서울특별시,-999
다사50b39a,관악구,서울특별시,-999
다사50b40a,관악구,서울특별시,-999
다사50b47a,영등포구,서울특별시,-999
다사50b47b,영등포구,서울특별시,-999
다사50b48a,영등포구,서울특별시,-999
다사50b52b,서대문구,서울특별시,-999
다사50b56a,서대문구,서울특별시,-999
다사50b57b,은평구,서울특별시,-999
다사50b58a,은평구,서울특별시,-999
다사50b58b,은평구,서울특별시,-999
다사50b59a,은평구,서울특별시,-999
다사51a38a,관악구,서울특별시,-999
다사51a38b,관악구,서울특별시,-999
다사51a39a,관악구,서울특별시,-999
다사51a39b,관악구,서울특별시,-999
다사51a46b,영등포구,서울특별시,-999
다사51a47a,영등포구,서울특별시,-999
다사51a47b,영등포구,서울특별시,-999
다사51a56b,은평구,서울특별시,-999
다사51a57a,은평구,서울특별시,-999
다사51a57b,은평구,서울특별시,-999
다사51a58a,은평구,서울특별시,-999
다사51a58b,은평구,서울특별시,-999
다사51a59a,은평구,서울특별시,-999
다사51a60a,은평구,서울특별시,-999
다사51a60b,은평구,서울특별시,-999
다사51b38a,관악구,서울특별시,-999
다사51b38b,관악구,서울특별시,-999
다사51b39a,관악구,서울특별시,-999
다사51b39b,관악구,서울특별시,-999
다사51b40b,관악구,서울특별시,-999
다사51b41a,관악구,서울특별시,-999
다사51b46b,용산구,서울특별시,-999
다사51b58b,종로구,서울특별시,-999
다사51b59a,은평구,서울특별시,-999
다사51b59b,은평구,서울특별시,-999
다사51b60a,은평구,서울특별시,-999
다사51b60b,은평구,서울특별시,-999
다사51b61a,은평구,서울특별시,-999
다사52a38a,관악구,서울특별시,-999
다사52a38b,관악구,서울특별시,-999
다사52a39a,관악구,서울특별시,-999
다사52a39b,관악구,서울특별시,-999
다사52a40a,관악구,서울특별시,-999
다사52a40b,관악구,서울특별시,-999
다사52a53b,종로구,서울특별시,-999
다사52a58a,종로구,서울특별시,-999
다사52a59a,은평구,서울특별시,-999
다사52a59b,은평구,서울특별시,-999
다사52a60a,은평구,서울특별시,-999
다사52a60b,은평구,서울특별시,-999
다사52b39a,관악구,서울특별시,-999
다사52b39b,관악구,서울특별시,-999
다사52b40a,관악구,서울특별시,-999
다사52b40b,관악구,서울특별시,-999
다사52b46a,용산구,서울특별시,-999
다사52b57b,종로구,서울특별시,-999
다사52b58a,종로구,서울특별시,-999
다사52b58b,종로구,서울특별시,-999
다사53a39a,관악구,서울특별시,-999
다사53a39b,관악구,서울특별시,-999
다사53a40a,관악구,서울특별시,-999
다사53a40b,관악구,서울특별시,-999
다사53a44a,동작구,서울특별시,-999
다사53a44b,동작구,서울특별시,-999
다사53a45b,용산구,서울특별시,-999
다사53a46a,용산구,서울특별시,-999
다사53a57b,종로구,서울특별시,-999
다사53a58a,종로구,서울특별시,-999
다사53a58b,종로구,서울특별시,-999
다사53b39b,관악구,서울특별시,-999
다사53b40a,관악구,서울특별시,-999
다사53b40b,관악구,서울특별시,-999
다사53b45a,동작구,서울특별시,-999
다사53b45b,용산구,서울특별시,-999
다사53b46a,용산구,서울특별시,-999
다사53b47b,용산구,서울특별시,-999
다사53b54b,종로구,서울특별시,-999
다사53b55a,종로구,서울특별시,-999
다사53b56a,종로구,서울특별시,-999
다사53b58a,종로구,서울특별시,-999
다사53b59a,성북구,서울특별시,-999
다사54a40a,관악구,서울특별시,-999
다사54a40b,관악구,서울특별시,-999
다사54a45b,용산구,서울특별시,-999
다사54a46a,용산구,서울특별시,-999
다사54a47a,용산구,서울특별시,-999
다사54a47b,용산구,서울특별시,-999
다사54a48a,용산구,서울특별시,-999
다사54a48b,용산구,서울특별시,-999
다사54a56a,종로구,서울특별시,-999
다사54a58a,종로구,서울특별시,-999
다사54a58b,성북구,서울특별시,-999
다사54a59a,성북구,서울특별시,-999
다사54a61b,강북구,서울특별시,-999
다사54b45b,용산구,서울특별시,-999
다사54b46a,용산구,서울특별시,-999
다사54b47b,용산구,서울특별시,-999
다사54b56a,성북구,서울특별시,-999
다사54b56b,성북구,서울특별시,-999
다사54b57a,성북구,서울특별시,-999
다사54b57b,성북구,서울특별시,-999
다사54b58a,성북구,서울특별시,-999
다사54b58b,성북구,서울특별시,-999
다사54b59a,성북구,서울특별시,-999
다사54b59b,강북구,서울특별시,-999
다사54b60a,강북구,서울특별시,-999
다사54b60b,강북구,서울특별시,-999
다사54b61a,강북구,서울특별시,-999
다사54b62a,강북구,서울특별시,-999
다사55a46a,서초구,서울특별시,-999
다사55a57a,성북구,서울특별시,-999
다사55a57b,성북구,서울특별시,-999
다사55a59a,성북구,서울특별시,-999
다사55a59b,강북구,서울특별시,-999
다사55a60a,강북구,서울특별시,-999
다사55a60b,강북구,서울특별시,-999
다사55a61a,강북구,서울특별시,-999
다사55a61b,강북구,서울특별시,-999
다사55a62a,강북구,서울특별시,-999
다사55a62b,강북구,서울특별시,-999
다사55b46a,서초구,서울특별시,-999
다사55b46b,용산구,서울특별시,-999
다사55b58a,성북구,서울특별시,-999
다사55b59a,강북구,서울특별시,-999
다사55b59b,강북구,서울특별시,-999
다사55b61a,강북구,서울특별시,-999
다사55b62a,강북구,서울특별시,-999
다사55b62b,강북구,서울특별시,-999
다사55b63a,강북구,서울특별시,-999
다사55b64a,강북구,서울특별시,-999
다사55b64b,강북구,서울특별시,-999
다사56a40b,서초구,서울특별시,-999
다사56a41a,서초구,서울특별시,-999
다사56a46b,서초구,서울특별시,-999
다사56a47a,용산구,서울특별시,-999
다사56a58b,강북구,서울특별시,-999
다사56a59a,강북구,서울특별시,-999
다사56a61b,강북구,서울특별시,-999
다사56a64b,강북구,서울특별시,-999
다사56b40b,서초구,서울특별시,-999
다사56b41a,서초구,서울특별시,-999
다사56b47a,서초구,서울특별시,-999
다사56b64a,강북구,서울특별시,-999
다사56b64b,도봉구,서울특별시,-999
다사56b65a,도봉구,서울특별시,-999
다사56b65b,도봉구,서울특별시,-999
다사57a41a,서초구,서울특별시,-999
다사57a41b,서초구,서울특별시,-999
다사57a47b,강남구,서울특별시,-999
다사57a63a,강북구,서울특별시,-999
다사57a63b,강북구,서울특별시,-999
다사57a64a,도봉구,서울특별시,-999
다사57a64b,도봉구,서울특별시,-999
다사57a65a,도봉구,서울특별시,-999
다사57a65b,도봉구,서울특별시,-999
다사57a66a,도봉구,서울특별시,-999
다사57a66b,도봉구,서울특별시,-999
다사57b48a,강남구,서울특별시,-999
다사57b48b,성동구,서울특별시,-999
다사57b63a,도봉구,서울특별시,-999
다사57b63b,도봉구,서울특별시,-999
다사57b64b,도봉구,서울특별시,-999
다사58a48b,성동구,서울특별시,-999
다사58a49a,성동구,서울특별시,-999
다사58a63b,도봉구,서울특별시,-999
다사58a66a,도봉구,서울특별시,-999
다사58a66b,도봉구,서울특별시,-999
다사58b48b,성동구,서울특별시,-999
다사58b49a,성동구,서울특별시,-999
다사59a38a,서초구,서울특별시,-999
다사59a38b,서초구,서울특별시,-999
다사59a39a,서초구,서울특별시,-999
다사59a48b,성동구,서울특별시,-999
다사59a49a,성동구,서울특별시,-999
다사59b37b,서초구,서울특별시,-999
다사59b38a,서초구,서울특별시,-999
다사59b48a,강남구,서울특별시,-999
다사60a37a,서초구,서울특별시,-999
다사60a37b,서초구,서울특별시,-999
다사60a38a,서초구,서울특별시,-999
다사60a38b,서초구,서울특별시,-999
다사60b37a,서초구,서울특별시,-999
다사60b41a,강남구,서울특별시,-999
다사60b50b,성동구,서울특별시,-999
다사60b59b,노원구,서울특별시,-999
다사61a37a,서초구,서울특별시,-999
다사61a37b,서초구,서울특별시,-999
다사61a38b,서초구,서울특별시,-999
다사61a40b,서초구,서울특별시,-999
다사61a41a,강남구,서울특별시,-999
다사61a41b,강남구,서울특별시,-999
다사61a47b,광진구,서울특별시,-999
다사61a65a,노원구,서울특별시,-999
다사61a65b,노원구,서울특별시,-999
다사61b38a,서초구,서울특별시,-999
다사61b38b,서초구,서울특별시,-999
다사61b40a,서초구,서울특별시,-999
다사61b40b,서초구,서울특별시,-999
다사61b41a,서초구,서울특별시,-999
다사61b41b,강남구,서울특별시,-999
다사61b47a,강남구,서울특별시,-999
다사61b63b,노원구,서울특별시,-999
다사61b64a,노원구,서울특별시,-999
다사61b64b,노원구,서울특별시,-999
다사61b65b,노원구,서울특별시,-999
다사62a38a,서초구,서울특별시,-999
다사62a38b,서초구,서울특별시,-999
다사62a39a,서초구,서울특별시,-999
다사62a40b,서초구,서울특별시,-999
다사62a41a,서초구,서울특별시,-999
다사62a41b,강남구,서울특별시,-999
다사62a42b,강남구,서울특별시,-999
다사62a46a,송파구,서울특별시,-999
다사62a46b,송파구,서울특별시,-999
다사62a47a,광진구,서울특별시,-999
다사62a63b,노원구,서울특별시,-999
다사62a64a,노원구,서울특별시,-999
다사62a64b,노원구,서울특별시,-999
다사62a65a,노원구,서울특별시,-999
다사62a65b,노원구,서울특별시,-999
다사62b38a,서초구,서울특별시,-999
다사62b38b,서초구,서울특별시,-999
다사62b40b,서초구,서울특별시,-999
다사62b41a,서초구,서울특별시,-999
다사62b41b,서초구,서울특별시,-999
다사62b46b,송파구,서울특별시,-999
다사62b47a,광진구,서울특별시,-999
다사62b64a,노원구,서울특별시,-999
다사62b64b,노원구,서울특별시,-999
다사62b65a,노원구,서울특별시,-999
다사62b65b,노원구,서울특별시,-999
다사62b66a,노원구,서울특별시,-999
다사63a41b,서초구,서울특별시,-999
다사63a47a,송파구,서울특별시,-999
다사63a59b,노원구,서울특별시,-999
다사63a64b,노원구,서울특별시,-999
다사63a65a,노원구,서울특별시,-999
다사63a65b,노원구,서울특별시,-999
다사63b39a,서초구,서울특별시,-999
다사63b46b,송파구,서울특별시,-999
다사63b47a,송파구,서울특별시,-999
다사63b59a,노원구,서울특별시,-999
다사63b61b,노원구,서울특별시,-999
다사63b62a,노원구,서울특별시,-999
다사63b62b,노원구,서울특별시,-999
다사63b63a,노원구,서울특별시,-999
다사63b63b,노원구,서울특별시,-999
다사63b65a,노원구,서울특별시,-999
다사64a47a,송파구,서울특별시,-999
다사64a47b,송파구,서울특별시,-999
다사64a52a,광진구,서울특별시,-999
다사64a52b,중랑구,서울특별시,-999
다사64a59a,노원구,서울특별시,-999
다사64a59b,노원구,서울특별시,-999
다사64a60a,노원구,서울특별시,-999
다사64a63a,노원구,서울특별시,-999
다사64a63b,노원구,서울특별시,-999
다사64a65a,노원구,서울특별시,-999
다사64b47b,송파구,서울특별시,-999
다사64b51a,광진구,서울특별시,-999
다사64b51b,광진구,서울특별시,-999
다사64b52a,광진구,서울특별시,-999
다사64b52b,광진구,서울특별시,-999
다사64b53a,중랑구,서울특별시,-999
다사64b53b,중랑구,서울특별시,-999
다사64b58a,노원구,서울특별시,-999
다사64b59a,노원구,서울특별시,-999
다사65a42a,강남구,서울특별시,-999
다사65a48a,송파구,서울특별시,-999
다사65a48b,송파구,서울특별시,-999
다사65a50b,광진구,서울특별시,-999
다사65a53b,중랑구,서울특별시,-999
다사65a54a,중랑구,서울특별시,-999
다사65a59a,노원구,서울특별시,-999
다사65b49a,송파구,서울특별시,-999
다사65b54b,중랑구,서울특별시,-999
다사65b55a,중랑구,서울특별시,-999
다사66a49b,강동구,서울특별시,-999
다사66a50a,강동구,서울특별시,-999
다사66a50b,강동구,서울특별시,-999
다사66b51a,강동구,서울특별시,-999
다사67a51b,강동구,서울특별시,-999
다사68a51b,강동구,서울특별시,-999
다사69a43a,송파구,서울특별시,-999
다사69a52a,강동구,서울특별시,-999
다사71a53a,강동구,서울특별시,-999
다사64b48a,송파구,서울특별시,-999
